date,forecast_units_sold,lower_ci,upper_ci,product_category
2018-10-21,4.146311182751969,-1.58991630018717,9.882538665691108,agro_industry_and_commerce
2018-09-02,15.113595260761779,6.235969904496397,23.99122061702716,home_comfort
2018-09-09,4.301537941551283,-4.855053259532685,13.45812914263525,home_comfort
2018-09-16,8.30007719813422,-1.0912210594078164,17.69137545567626,home_comfort
2018-09-23,11.300042814255614,1.6805604834679944,20.91952514504323,home_comfort
2018-09-30,6.300042004906692,-3.542317283368795,16.14240129318218,home_comfort
2018-10-07,8.300041985855739,-1.7602574084106433,18.360341380122122,home_comfort
2018-10-14,2.300041985407307,-7.973575257067162,12.573659227881777,home_comfort
2018-10-21,4.300041985396751,-6.182553045546156,14.782637016339658,home_comfort
2018-09-09,13.872652630784852,8.848549926289202,18.896755335280503,luggage_accessories
2018-09-16,23.89982154565745,17.147395521327695,30.652247569987203,luggage_accessories
2018-09-23,21.894025195564133,13.711872117889925,30.07617827323834,luggage_accessories
2018-09-30,22.895261817437397,13.50990507525065,32.280618559624145,luggage_accessories
2018-10-07,16.894997990437158,6.441864099321455,27.34813188155286,luggage_accessories
2018-10-14,16.895054276588613,5.473963222177602,28.316145330999625,luggage_accessories
2018-10-21,11.895042268223879,-0.4182318168643011,24.208316353312057,luggage_accessories
2018-10-28,16.895044830147548,3.750020232815155,30.040069427479942,luggage_accessories
2018-09-09,3.2082113981526517,-3.380248199782584,9.796670996087887,kitchen_dining_laundry_garden_furniture
2018-09-16,7.097616286515478,0.10050673305946578,14.094725839971492,kitchen_dining_laundry_garden_furniture
2018-09-23,6.107739745652223,-1.4080422260669359,13.623521717371382,kitchen_dining_laundry_garden_furniture
2018-09-30,4.1068130824084665,-3.8819970410929017,12.095623205909835,kitchen_dining_laundry_garden_furniture
2018-10-07,4.106897905664603,-4.329498699482851,12.543294510812057,kitchen_dining_laundry_garden_furniture
2018-10-14,3.1068901412638565,-5.754423361227947,11.968203643755661,kitchen_dining_laundry_garden_furniture
2018-10-21,4.1068908519877985,-5.159883871548886,13.373665575524484,kitchen_dining_laundry_garden_furniture
2018-10-28,4.106890786930811,-5.548332517648535,13.762114091510156,kitchen_dining_laundry_garden_furniture
2018-09-02,12.425666291223305,7.464487166060199,17.38684541638641,security_and_services
2018-09-09,13.387680493233685,7.443327826259861,19.33203316020751,security_and_services
2018-09-16,7.501097271896533,-0.34532797321354725,15.347522517006613,security_and_services
2018-09-23,13.852648050980815,5.416553315259939,22.28874278670169,security_and_services
2018-09-30,8.991887179035437,-0.9784119716928839,18.96218632976376,security_and_services
2018-10-07,14.410310439143867,4.0302633048573355,24.7903575734304,security_and_services
2018-10-14,6.381162168805622,-5.38703944697693,18.149363784588175,security_and_services
2018-10-21,14.079147079443077,2.019645680750873,26.13864847813528,security_and_services
2018-09-02,22.531129764151565,13.775897516246996,31.286362012056134,musical_instruments
2018-09-09,11.569131512363583,1.9211697259177836,21.21709329880938,musical_instruments
2018-09-16,13.520875974951645,2.726457555269352,24.315294394633938,musical_instruments
2018-09-23,14.528961331743302,2.75207211885758,26.305850544629024,musical_instruments
2018-09-30,13.527606606504404,0.8358941299000673,26.219319083108743,musical_instruments
2018-10-07,14.527833594690602,0.9842388315101704,28.071428357871035,musical_instruments
2018-10-14,12.527795562154413,-1.8173856451135944,26.872976769422422,musical_instruments
2018-10-21,17.527801934617372,2.423547407092139,32.63205646214261,musical_instruments
2018-09-09,34.55800236768161,22.389794150793144,46.726210584570076,books
2018-09-16,30.544964964409473,15.730666735315685,45.35926319350326,books
2018-09-23,30.86944709565008,12.42088736189487,49.31800682940529,books
2018-09-30,32.331799359581986,11.692884499134085,52.97071422002989,books
2018-10-07,35.015346419032014,11.883864638015865,58.14682820004816,books
2018-10-14,32.23193985091249,7.176304900090162,57.28757480173482,books
2018-10-21,32.083694381452695,5.0360990427091075,59.13128972019628,books
2018-10-28,31.185159689170256,2.4150868410110604,59.95523253732945,books
2018-09-02,15.974146597938809,2.6312668016964196,29.317026394181198,furniture_living_room
2018-09-09,12.273817324541099,-1.5624762907962353,26.11011093987843,furniture_living_room
2018-09-16,13.553866219394765,-3.333714767840762,30.441447206630293,furniture_living_room
2018-09-23,15.37971057786378,-2.521565192611831,33.28098634833939,furniture_living_room
2018-09-30,13.488013763608956,-6.229836556352813,33.205864083570724,furniture_living_room
