Product_Name,Category_Name,HW_RMSE,Naive_RMSE,Model_Status
Automotive_Item_001,Automotive,1246.4,2206.02,OK
Automotive_Item_002,Automotive,531.11,291.89,UNSTABLE
Automotive_Item_003,Automotive,3224.0,7422.18,OK
Automotive_Item_004,Automotive,4251.65,2712.55,UNSTABLE
Automotive_Item_005,Automotive,47.19,47.91,OK
Automotive_Item_006,Automotive,612.09,269.18,UNSTABLE
Automotive_Item_007,Automotive,148.75,262.14,OK
Automotive_Item_008,Automotive,96.97,81.46,UNSTABLE
Automotive_Item_009,Automotive,28.52,30.81,OK
Automotive_Item_010,Automotive,62.24,244.6,OK
Automotive_Item_011,Automotive,10.83,13.45,OK
Automotive_Item_012,Automotive,17.64,16.23,UNSTABLE
Automotive_Item_013,Automotive,33.37,35.91,OK
Automotive_Item_014,Automotive,25.83,31.75,OK
Automotive_Item_015,Automotive,1107.07,129.1,UNSTABLE
Automotive_Item_016,Automotive,1412.36,364.01,UNSTABLE
Automotive_Item_017,Automotive,1385.84,238.26,UNSTABLE
Automotive_Item_018,Automotive,7.43,9.6,OK
Automotive_Item_019,Automotive,240.86,234.98,UNSTABLE
Automotive_Item_020,Automotive,518.2,521.58,OK
Automotive_Item_021,Automotive,198.18,78.56,UNSTABLE
Automotive_Item_022,Automotive,21.37,7.04,UNSTABLE
Automotive_Item_023,Automotive,44.06,77.48,OK
Automotive_Item_024,Automotive,380.35,126.54,UNSTABLE
Automotive_Item_025,Automotive,15.96,24.97,OK
Automotive_Item_026,Automotive,5.88,8.76,OK
Automotive_Item_027,Automotive,8.71,22.24,OK
Automotive_Item_028,Automotive,726.48,133.45,UNSTABLE
Automotive_Item_029,Automotive,36.82,23.2,UNSTABLE
Automotive_Item_030,Automotive,361.1,423.36,OK
Automotive_Item_031,Automotive,42.4,45.13,OK
Automotive_Item_032,Automotive,11.58,9.64,UNSTABLE
Automotive_Item_033,Automotive,1738.09,1481.64,UNSTABLE
Automotive_Item_034,Automotive,29.29,22.36,UNSTABLE
Automotive_Item_035,Automotive,771.45,730.3,UNSTABLE
Automotive_Item_036,Automotive,310.93,313.58,OK
Automotive_Item_037,Automotive,415.71,412.31,UNSTABLE
Automotive_Item_038,Automotive,246.11,182.57,UNSTABLE
Automotive_Item_039,Automotive,197.95,297.38,OK
Automotive_Item_040,Automotive,387.81,505.95,OK
Automotive_Item_041,Automotive,372.51,798.84,OK
Automotive_Item_042,Automotive,1494.58,2137.03,OK
Automotive_Item_043,Automotive,413.29,629.83,OK
Automotive_Item_044,Automotive,595.97,944.37,OK
Automotive_Item_045,Automotive,308.93,372.78,OK
Automotive_Item_046,Automotive,146.36,135.83,UNSTABLE
Automotive_Item_047,Automotive,165.98,104.48,UNSTABLE
Automotive_Item_048,Automotive,142.43,85.34,UNSTABLE
Automotive_Item_049,Automotive,160.14,74.61,UNSTABLE
Automotive_Item_050,Automotive,75.69,101.24,OK
Automotive_Item_051,Automotive,1039.76,1630.97,OK
Automotive_Item_052,Automotive,108.3,253.87,OK
Automotive_Item_053,Automotive,445.68,516.2,OK
Automotive_Item_054,Automotive,3271.19,3040.77,UNSTABLE
Automotive_Item_055,Automotive,3848.75,2642.84,UNSTABLE
Automotive_Item_056,Automotive,166.12,468.38,OK
Automotive_Item_057,Automotive,63.43,52.92,UNSTABLE
Automotive_Item_058,Automotive,76.67,57.49,UNSTABLE
Automotive_Item_059,Automotive,12.05,20.68,OK
Automotive_Item_060,Automotive,4.19,1.68,UNSTABLE
Automotive_Item_062,Automotive,39.74,40.88,OK
Automotive_Item_063,Automotive,15.51,109.29,OK
Automotive_Item_064,Automotive,7.05,6.47,UNSTABLE
Automotive_Item_065,Automotive,40.33,32.51,UNSTABLE
Automotive_Item_066,Automotive,471.15,467.5,UNSTABLE
Automotive_Item_067,Automotive,18.03,20.54,OK
Automotive_Item_068,Automotive,325.57,603.29,OK
Automotive_Item_069,Automotive,34.49,81.26,OK
Automotive_Item_070,Automotive,208.44,105.98,UNSTABLE
Automotive_Item_071,Automotive,122.86,170.08,OK
Automotive_Item_072,Automotive,28.93,39.37,OK
Automotive_Item_073,Automotive,32.98,18.36,UNSTABLE
Automotive_Item_074,Automotive,70.91,199.0,OK
Automotive_Item_075,Automotive,143.87,106.11,UNSTABLE
Automotive_Item_076,Automotive,32.58,18.04,UNSTABLE
Automotive_Item_077,Automotive,548.34,601.8,OK
Automotive_Item_078,Automotive,100.52,155.19,OK
Automotive_Item_079,Automotive,88.51,89.35,OK
Automotive_Item_080,Automotive,13.3,11.95,UNSTABLE
Automotive_Item_081,Automotive,191.37,416.96,OK
Automotive_Item_082,Automotive,1627.2,2672.3,OK
Automotive_Item_083,Automotive,5.0,19.15,OK
Automotive_Item_084,Automotive,42.85,40.91,UNSTABLE
Automotive_Item_085,Automotive,63.02,30.4,UNSTABLE
Automotive_Item_086,Automotive,435.39,180.38,UNSTABLE
Automotive_Item_087,Automotive,19.14,21.55,OK
Automotive_Item_088,Automotive,23.91,30.02,OK
Automotive_Item_089,Automotive,407.07,770.44,OK
Automotive_Item_090,Automotive,236.28,125.43,UNSTABLE
Automotive_Item_091,Automotive,2236.68,2196.99,UNSTABLE
Automotive_Item_092,Automotive,94.89,130.71,OK
Automotive_Item_093,Automotive,155.78,296.98,OK
Automotive_Item_094,Automotive,369.44,397.09,OK
Automotive_Item_095,Automotive,4526.29,5189.33,OK
Automotive_Item_096,Automotive,211.8,198.35,UNSTABLE
Automotive_Item_097,Automotive,123.04,96.07,UNSTABLE
Automotive_Item_098,Automotive,36.2,35.83,UNSTABLE
Automotive_Item_100,Automotive,286.57,273.76,UNSTABLE
Automotive_Item_101,Automotive,185.7,89.84,UNSTABLE
Automotive_Item_102,Automotive,46.72,45.72,UNSTABLE
Automotive_Item_103,Automotive,153.05,163.32,OK
Automotive_Item_104,Automotive,10.38,13.8,OK
Automotive_Item_105,Automotive,157.06,133.35,UNSTABLE
Automotive_Item_106,Automotive,10.31,13.52,OK
Automotive_Item_107,Automotive,37.57,21.02,UNSTABLE
Automotive_Item_108,Automotive,14.4,13.81,UNSTABLE
Automotive_Item_109,Automotive,10.41,14.4,OK
Automotive_Item_110,Automotive,6.95,7.82,OK
Automotive_Item_111,Automotive,23.91,26.07,OK
Automotive_Item_112,Automotive,13.14,9.86,UNSTABLE
Automotive_Item_113,Automotive,106.44,93.12,UNSTABLE
Automotive_Item_114,Automotive,30.51,27.57,UNSTABLE
Automotive_Item_115,Automotive,7.98,6.07,UNSTABLE
Automotive_Item_116,Automotive,24.15,18.23,UNSTABLE
Automotive_Item_117,Automotive,52.06,26.15,UNSTABLE
Automotive_Item_118,Automotive,11.48,11.08,UNSTABLE
Automotive_Item_119,Automotive,13.47,12.19,UNSTABLE
Automotive_Item_120,Automotive,2.2,1.87,UNSTABLE
Automotive_Item_121,Automotive,8.24,3.65,UNSTABLE
Automotive_Item_125,Automotive,14.73,13.8,UNSTABLE
Automotive_Item_126,Automotive,6.07,9.84,OK
Automotive_Item_127,Automotive,385.98,273.14,UNSTABLE
Automotive_Item_128,Automotive,52.6,80.65,OK
Automotive_Item_129,Automotive,73.5,6.99,UNSTABLE
Automotive_Item_130,Automotive,4.95,6.96,OK
Automotive_Item_131,Automotive,8.69,15.87,OK
Automotive_Item_132,Automotive,116.27,47.44,UNSTABLE
Automotive_Item_133,Automotive,35.59,54.01,OK
Automotive_Item_135,Automotive,252.87,180.21,UNSTABLE
Automotive_Item_136,Automotive,419.92,358.74,UNSTABLE
Automotive_Item_137,Automotive,108.1,107.4,UNSTABLE
Automotive_Item_138,Automotive,194.39,417.58,OK
Automotive_Item_139,Automotive,131.61,214.74,OK
Automotive_Item_140,Automotive,57.51,70.95,OK
Automotive_Item_142,Automotive,115.61,92.74,UNSTABLE
Automotive_Item_143,Automotive,9.35,4.93,UNSTABLE
Beauty_Item_001,Beauty,26.46,66.38,OK
Beauty_Item_002,Beauty,336.75,335.75,UNSTABLE
Beauty_Item_003,Beauty,114.71,104.19,UNSTABLE
Beauty_Item_004,Beauty,94.68,94.89,OK
Beauty_Item_005,Beauty,114.73,48.63,UNSTABLE
Beauty_Item_006,Beauty,56.85,236.6,OK
Beauty_Item_007,Beauty,26.62,21.41,UNSTABLE
Beauty_Item_008,Beauty,571.15,1104.86,OK
Beauty_Item_009,Beauty,106.45,130.83,OK
Beauty_Item_010,Beauty,62.31,155.55,OK
Beauty_Item_011,Beauty,267.36,155.16,UNSTABLE
Beauty_Item_012,Beauty,1456.48,613.6,UNSTABLE
Beauty_Item_013,Beauty,125.65,147.44,OK
Beauty_Item_014,Beauty,257.32,287.43,OK
Beauty_Item_015,Beauty,827.89,839.64,OK
Beauty_Item_016,Beauty,327.01,315.52,UNSTABLE
Beauty_Item_018,Beauty,160.0,181.29,OK
Beauty_Item_019,Beauty,41.01,54.0,OK
Beauty_Item_020,Beauty,180.97,177.1,UNSTABLE
Beauty_Item_021,Beauty,8.84,59.52,OK
Beauty_Item_022,Beauty,15.54,5.6,UNSTABLE
Beauty_Item_023,Beauty,112.84,245.56,OK
Beauty_Item_024,Beauty,12.05,18.28,OK
Beauty_Item_025,Beauty,8.43,11.11,OK
Beauty_Item_026,Beauty,147.27,130.79,UNSTABLE
Beauty_Item_028,Beauty,612.14,652.02,OK
Beauty_Item_029,Beauty,196.85,174.49,UNSTABLE
Beauty_Item_030,Beauty,47.77,10.5,UNSTABLE
Beauty_Item_031,Beauty,4.82,11.09,OK
Beauty_Item_032,Beauty,12.96,6.18,UNSTABLE
Beauty_Item_033,Beauty,289.65,569.88,OK
Beauty_Item_034,Beauty,88.07,146.55,OK
Beauty_Item_035,Beauty,122.04,111.28,UNSTABLE
Beauty_Item_036,Beauty,18.13,23.53,OK
Beauty_Item_037,Beauty,30.81,27.89,UNSTABLE
Beauty_Item_038,Beauty,931.24,1436.03,OK
Beauty_Item_039,Beauty,159.36,151.61,UNSTABLE
Beauty_Item_040,Beauty,58.94,51.94,UNSTABLE
Beauty_Item_041,Beauty,7.99,7.0,UNSTABLE
Beauty_Item_042,Beauty,19.18,23.8,OK
Beauty_Item_043,Beauty,4.35,15.57,OK
Beauty_Item_044,Beauty,83.36,46.47,UNSTABLE
Beauty_Item_045,Beauty,19.2,19.73,OK
Beauty_Item_046,Beauty,45.26,40.87,UNSTABLE
Beauty_Item_047,Beauty,9.88,8.62,UNSTABLE
Beauty_Item_048,Beauty,369.01,467.44,OK
Beauty_Item_049,Beauty,86.74,103.21,OK
Beauty_Item_050,Beauty,30.01,26.78,UNSTABLE
Beauty_Item_051,Beauty,3.79,3.56,UNSTABLE
Beauty_Item_052,Beauty,2.49,3.16,OK
Beauty_Item_053,Beauty,5.56,5.6,OK
Beauty_Item_054,Beauty,28.21,19.11,UNSTABLE
Beauty_Item_055,Beauty,29.69,38.4,OK
Beauty_Item_056,Beauty,118.09,233.09,OK
Beauty_Item_057,Beauty,67.84,176.33,OK
Beauty_Item_058,Beauty,237.01,43.49,UNSTABLE
Beauty_Item_060,Beauty,61.66,94.22,OK
Beauty_Item_062,Beauty,130.75,9.57,UNSTABLE
Beauty_Item_063,Beauty,1521.51,1495.52,UNSTABLE
Beauty_Item_064,Beauty,7.67,8.53,OK
Beverages_Item_001,Beverages,16.45,18.31,OK
Books_Item_002,Books,3.46,2.58,UNSTABLE
Books_Item_003,Books,4.13,3.67,UNSTABLE
Books_Item_004,Books,1204.05,920.48,UNSTABLE
Books_Item_006,Books,14.24,14.32,OK
Books_Item_007,Books,6.85,14.09,OK
Books_Item_008,Books,24.66,41.29,OK
Cleaning_Supplies_Item_001,Cleaning_Supplies,100.85,188.08,OK
Cleaning_Supplies_Item_002,Cleaning_Supplies,96.26,22.1,UNSTABLE
Cleaning_Supplies_Item_003,Cleaning_Supplies,127.37,234.31,OK
Cleaning_Supplies_Item_004,Cleaning_Supplies,80.0,33.63,UNSTABLE
Cleaning_Supplies_Item_005,Cleaning_Supplies,37.23,40.73,OK
Cleaning_Supplies_Item_006,Cleaning_Supplies,48.4,52.85,OK
Cleaning_Supplies_Item_007,Cleaning_Supplies,681.42,1522.45,OK
Cleaning_Supplies_Item_008,Cleaning_Supplies,37.38,29.68,UNSTABLE
Cleaning_Supplies_Item_009,Cleaning_Supplies,86.13,78.82,UNSTABLE
Cleaning_Supplies_Item_010,Cleaning_Supplies,213.68,453.83,OK
Cleaning_Supplies_Item_011,Cleaning_Supplies,20.45,32.08,OK
Cleaning_Supplies_Item_012,Cleaning_Supplies,431.41,571.55,OK
Cleaning_Supplies_Item_013,Cleaning_Supplies,2900.84,2955.5,OK
Cleaning_Supplies_Item_014,Cleaning_Supplies,8.42,7.9,UNSTABLE
Cleaning_Supplies_Item_015,Cleaning_Supplies,2.91,2.55,UNSTABLE
Cleaning_Supplies_Item_016,Cleaning_Supplies,86.76,85.28,UNSTABLE
Cleaning_Supplies_Item_017,Cleaning_Supplies,31.15,35.44,OK
Cleaning_Supplies_Item_018,Cleaning_Supplies,9.07,1.83,UNSTABLE
Cleaning_Supplies_Item_019,Cleaning_Supplies,29.75,1.22,UNSTABLE
Cleaning_Supplies_Item_020,Cleaning_Supplies,68.29,108.77,OK
Cleaning_Supplies_Item_021,Cleaning_Supplies,91.67,64.09,UNSTABLE
Cleaning_Supplies_Item_022,Cleaning_Supplies,17.78,14.83,UNSTABLE
Cleaning_Supplies_Item_026,Cleaning_Supplies,13.14,17.96,OK
Cleaning_Supplies_Item_027,Cleaning_Supplies,14.94,16.44,OK
Cleaning_Supplies_Item_028,Cleaning_Supplies,28.18,12.0,UNSTABLE
Cleaning_Supplies_Item_029,Cleaning_Supplies,19.81,3.74,UNSTABLE
Cleaning_Supplies_Item_030,Cleaning_Supplies,31.27,24.21,UNSTABLE
Cleaning_Supplies_Item_032,Cleaning_Supplies,11.82,6.9,UNSTABLE
Cleaning_Supplies_Item_033,Cleaning_Supplies,10.92,9.85,UNSTABLE
Cleaning_Supplies_Item_034,Cleaning_Supplies,14.64,21.67,OK
Cleaning_Supplies_Item_036,Cleaning_Supplies,5.57,5.1,UNSTABLE
Cleaning_Supplies_Item_038,Cleaning_Supplies,20.67,18.87,UNSTABLE
Cleaning_Supplies_Item_039,Cleaning_Supplies,27.41,12.54,UNSTABLE
Cleaning_Supplies_Item_041,Cleaning_Supplies,9.51,13.1,OK
Cleaning_Supplies_Item_043,Cleaning_Supplies,18.82,16.54,UNSTABLE
Cleaning_Supplies_Item_044,Cleaning_Supplies,6000.31,1526.98,UNSTABLE
Cleaning_Supplies_Item_045,Cleaning_Supplies,9.3,9.53,OK
Cleaning_Supplies_Item_046,Cleaning_Supplies,23.73,26.6,OK
Cleaning_Supplies_Item_047,Cleaning_Supplies,24.9,10.2,UNSTABLE
Cleaning_Supplies_Item_048,Cleaning_Supplies,65.37,162.32,OK
Cleaning_Supplies_Item_049,Cleaning_Supplies,237.79,101.58,UNSTABLE
Cleaning_Supplies_Item_050,Cleaning_Supplies,1184.09,2941.78,OK
Cleaning_Supplies_Item_051,Cleaning_Supplies,493.36,761.04,OK
Cleaning_Supplies_Item_052,Cleaning_Supplies,238.06,228.61,UNSTABLE
Cleaning_Supplies_Item_053,Cleaning_Supplies,29.93,22.19,UNSTABLE
Clothing_Item_001,Clothing,63.58,61.24,UNSTABLE
Clothing_Item_002,Clothing,746.46,631.71,UNSTABLE
Clothing_Item_003,Clothing,184.22,184.0,UNSTABLE
Clothing_Item_004,Clothing,172.54,409.14,OK
Clothing_Item_005,Clothing,693.61,573.91,UNSTABLE
Clothing_Item_006,Clothing,130.14,82.29,UNSTABLE
Clothing_Item_007,Clothing,490.48,509.7,OK
Clothing_Item_008,Clothing,534.36,124.16,UNSTABLE
Clothing_Item_015,Clothing,27.49,35.94,OK
Clothing_Item_018,Clothing,215.92,211.06,UNSTABLE
Clothing_Item_019,Clothing,157.41,125.43,UNSTABLE
Clothing_Item_021,Clothing,129.44,116.5,UNSTABLE
Clothing_Item_023,Clothing,72.53,93.48,OK
Clothing_Item_027,Clothing,740.13,779.81,OK
Clothing_Item_028,Clothing,1027.37,515.7,UNSTABLE
Clothing_Item_029,Clothing,87.13,85.91,UNSTABLE
Clothing_Item_030,Clothing,22.06,43.3,OK
Clothing_Item_031,Clothing,371.2,150.2,UNSTABLE
Clothing_Item_032,Clothing,674.12,600.97,UNSTABLE
Clothing_Item_033,Clothing,126.54,67.94,UNSTABLE
Clothing_Item_034,Clothing,157.89,131.17,UNSTABLE
Clothing_Item_035,Clothing,114.96,106.31,UNSTABLE
Clothing_Item_036,Clothing,282.85,55.82,UNSTABLE
Clothing_Item_037,Clothing,822.58,1042.85,OK
Clothing_Item_038,Clothing,3632.36,4053.01,OK
Clothing_Item_039,Clothing,683.92,878.91,OK
Clothing_Item_040,Clothing,158.25,175.3,OK
Clothing_Item_041,Clothing,175.55,61.7,UNSTABLE
Clothing_Item_042,Clothing,143.93,185.03,OK
Clothing_Item_043,Clothing,1278.69,374.36,UNSTABLE
Clothing_Item_044,Clothing,259.26,252.2,UNSTABLE
Clothing_Item_045,Clothing,2343.68,1744.35,UNSTABLE
Clothing_Item_046,Clothing,1189.01,1351.77,OK
Clothing_Item_047,Clothing,86.95,69.64,UNSTABLE
Clothing_Item_048,Clothing,62.62,65.08,OK
Clothing_Item_049,Clothing,485.65,359.71,UNSTABLE
Clothing_Item_050,Clothing,69.75,55.92,UNSTABLE
Clothing_Item_051,Clothing,789.35,824.92,OK
Clothing_Item_060,Clothing,33.53,20.69,UNSTABLE
Clothing_Item_061,Clothing,251.56,121.56,UNSTABLE
Clothing_Item_062,Clothing,121.26,97.35,UNSTABLE
Clothing_Item_063,Clothing,774.93,826.53,OK
Clothing_Item_064,Clothing,732.22,3950.95,OK
Clothing_Item_065,Clothing,1356.77,1062.69,UNSTABLE
Clothing_Item_066,Clothing,566.12,566.95,OK
Clothing_Item_067,Clothing,3026.2,1438.23,UNSTABLE
Clothing_Item_068,Clothing,469.4,1181.8,OK
Clothing_Item_069,Clothing,316.68,297.17,UNSTABLE
Clothing_Item_070,Clothing,3155.37,1625.15,UNSTABLE
Clothing_Item_071,Clothing,176.9,84.81,UNSTABLE
Clothing_Item_072,Clothing,176.36,12.1,UNSTABLE
Clothing_Item_074,Clothing,1478.66,418.1,UNSTABLE
Clothing_Item_077,Clothing,108.8,140.56,OK
Clothing_Item_078,Clothing,139.09,149.12,OK
Clothing_Item_079,Clothing,321.88,244.91,UNSTABLE
Clothing_Item_080,Clothing,220.08,82.53,UNSTABLE
Clothing_Item_081,Clothing,92.14,282.51,OK
Clothing_Item_082,Clothing,340.29,89.56,UNSTABLE
Clothing_Item_083,Clothing,31.34,4.93,UNSTABLE
Clothing_Item_084,Clothing,1334.37,501.41,UNSTABLE
Clothing_Item_085,Clothing,246.07,126.76,UNSTABLE
Clothing_Item_086,Clothing,126.77,28.29,UNSTABLE
Clothing_Item_087,Clothing,223.71,189.36,UNSTABLE
Clothing_Item_088,Clothing,1973.78,1161.14,UNSTABLE
Clothing_Item_089,Clothing,746.85,123.56,UNSTABLE
Clothing_Item_090,Clothing,186.91,52.67,UNSTABLE
Clothing_Item_091,Clothing,1136.99,523.7,UNSTABLE
Clothing_Item_092,Clothing,1106.1,298.12,UNSTABLE
Clothing_Item_093,Clothing,222.05,222.05,UNSTABLE
Clothing_Item_094,Clothing,5604.38,3539.95,UNSTABLE
Clothing_Item_095,Clothing,862.25,222.37,UNSTABLE
Clothing_Item_096,Clothing,290.48,481.74,OK
Clothing_Item_097,Clothing,309.63,98.01,UNSTABLE
Clothing_Item_098,Clothing,1412.66,193.33,UNSTABLE
Clothing_Item_099,Clothing,136.94,166.0,OK
Clothing_Item_100,Clothing,1536.03,178.89,UNSTABLE
Clothing_Item_101,Clothing,178.25,175.51,UNSTABLE
Clothing_Item_102,Clothing,69.75,50.75,UNSTABLE
Computers_Item_001,Computers,5949.66,5973.97,OK
Computers_Item_002,Computers,93228.04,29755.95,UNSTABLE
Computers_Item_003,Computers,1775.13,1815.67,OK
Computers_Item_004,Computers,2591.69,1962.14,UNSTABLE
Computers_Item_005,Computers,1419.08,1608.83,OK
Computers_Item_006,Computers,187.44,300.0,OK
Computers_Item_007,Computers,1935.69,2446.77,OK
Computers_Item_008,Computers,3332.69,5549.02,OK
Computers_Item_009,Computers,955.53,1009.95,OK
Computers_Item_010,Computers,1081.39,974.68,UNSTABLE
Computers_Item_011,Computers,6726.36,7801.6,OK
Computers_Item_012,Computers,31811.46,16000.0,UNSTABLE
Computers_Item_013,Computers,4975.09,3224.39,UNSTABLE
Computers_Item_014,Computers,5925.24,3511.88,UNSTABLE
Computers_Item_015,Computers,5206.53,3240.37,UNSTABLE
Computers_Item_016,Computers,27472.11,29619.7,OK
Computers_Item_017,Computers,4568.7,2951.27,UNSTABLE
Computers_Item_018,Computers,12906.36,6469.93,UNSTABLE
Computers_Item_019,Computers,4679.63,5114.52,OK
Computers_Item_020,Computers,9406.07,16331.72,OK
Computers_Item_021,Computers,58515.4,18875.69,UNSTABLE
Computers_Item_022,Computers,2738.13,2293.11,UNSTABLE
Computers_Item_023,Computers,3197.08,5094.77,OK
Computers_Item_024,Computers,1727.5,2415.23,OK
Computers_Item_025,Computers,6674.74,7090.96,OK
Computers_Item_026,Computers,7624.7,3200.26,UNSTABLE
Computers_Item_027,Computers,1035.51,908.3,UNSTABLE
Computers_Item_028,Computers,413.06,626.5,OK
Computers_Item_029,Computers,151.51,163.3,OK
Computers_Item_030,Computers,639.42,285.77,UNSTABLE
Computers_Item_031,Computers,16863.41,16982.64,OK
Computers_Item_032,Computers,2279.06,8689.17,OK
Computers_Item_033,Computers,222988.28,295142.34,OK
Computers_Item_034,Computers,3586.3,4607.06,OK
Computers_Item_035,Computers,3843.4,7655.5,OK
Computers_Item_036,Computers,8275.93,11456.44,OK
Computers_Item_037,Computers,3991.62,4817.5,OK
Computers_Item_038,Computers,12069.17,2081.67,UNSTABLE
Computers_Item_039,Computers,938.49,530.72,UNSTABLE
Computers_Item_041,Computers,992.5,1169.76,OK
Computers_Item_042,Computers,603.0,450.92,UNSTABLE
Computers_Item_043,Computers,2117.21,1095.45,UNSTABLE
Computers_Item_044,Computers,55.47,67.7,OK
Computers_Item_045,Computers,318.5,310.91,UNSTABLE
Computers_Item_046,Computers,2362.71,550.76,UNSTABLE
Computers_Item_047,Computers,2993.24,3185.99,OK
Computers_Item_048,Computers,3800.97,1625.1,UNSTABLE
Computers_Item_049,Computers,5240.79,3214.55,UNSTABLE
Computers_Item_051,Computers,15979.84,19412.2,OK
Computers_Item_052,Computers,10626.93,17004.9,OK
Computers_Item_053,Computers,791.27,1224.74,OK
Computers_Item_054,Computers,10227.95,26293.22,OK
Computers_Item_055,Computers,7003.22,5887.84,UNSTABLE
Computers_Item_056,Computers,21118.84,17430.82,UNSTABLE
Computers_Item_057,Computers,947.69,1000.0,OK
Computers_Item_060,Computers,91.58,104.24,OK
Computers_Item_061,Computers,134.11,279.88,OK
Computers_Item_062,Computers,566.74,472.58,UNSTABLE
Computers_Item_063,Computers,11646.02,11870.83,OK
Computers_Item_065,Computers,1229.7,1414.21,OK
Computers_Item_066,Computers,1306.87,1467.42,OK
Computers_Item_067,Computers,3491.56,3212.48,UNSTABLE
Computers_Item_068,Computers,10185.7,5196.15,UNSTABLE
Computers_Item_069,Computers,1125.61,541.6,UNSTABLE
Computers_Item_070,Computers,1460.5,1649.24,OK
Computers_Item_071,Computers,1966.74,1224.74,UNSTABLE
Computers_Item_072,Computers,3872.08,3679.9,UNSTABLE
Computers_Item_073,Computers,2435.6,2530.48,OK
Computers_Item_074,Computers,2225.55,3860.7,OK
Computers_Item_075,Computers,9085.06,14668.56,OK
Computers_Item_076,Computers,18829.72,13812.01,UNSTABLE
Computers_Item_077,Computers,20235.83,47954.84,OK
Computers_Item_080,Computers,585.49,1832.58,OK
Computers_Item_081,Computers,1698.06,2588.76,OK
Computers_Item_082,Computers,10423.85,12536.61,OK
Computers_Item_083,Computers,4496.7,4845.96,OK
Computers_Item_085,Computers,4079.12,4108.12,OK
Computers_Item_086,Computers,2921.99,3185.91,OK
Computers_Item_087,Computers,1734.6,4476.98,OK
Computers_Item_088,Computers,2614.6,3807.89,OK
Computers_Item_089,Computers,752.0,1036.02,OK
Computers_Item_090,Computers,1500.26,546.2,UNSTABLE
Computers_Item_092,Computers,1260.49,1023.07,UNSTABLE
Computers_Item_093,Computers,3167.47,4137.63,OK
Computers_Item_094,Computers,3578.2,2205.3,UNSTABLE
Computers_Item_095,Computers,2828.06,2988.31,OK
Computers_Item_096,Computers,546.03,518.01,UNSTABLE
Computers_Item_097,Computers,359.22,460.07,OK
Computers_Item_098,Computers,687.85,1274.1,OK
Computers_Item_099,Computers,557.04,420.32,UNSTABLE
Computers_Item_100,Computers,264.98,387.3,OK
Computers_Item_101,Computers,185.37,195.79,OK
Computers_Item_102,Computers,28201.03,27711.07,UNSTABLE
Computers_Item_103,Computers,32805.19,23533.66,UNSTABLE
Computers_Item_104,Computers,15952.36,20761.94,OK
Computers_Item_105,Computers,41856.44,86762.13,OK
Computers_Item_106,Computers,10235.39,13121.23,OK
Computers_Item_107,Computers,252.49,355.9,OK
Computers_Item_108,Computers,205.42,258.2,OK
Computers_Item_109,Computers,10022.49,2022.79,UNSTABLE
Computers_Item_110,Computers,488.45,494.97,OK
Computers_Item_111,Computers,21.02,21.6,OK
Computers_Item_112,Computers,4008.87,3753.0,UNSTABLE
Computers_Item_113,Computers,1349.84,1737.34,OK
Computers_Item_114,Computers,2364.94,1368.09,UNSTABLE
Computers_Item_115,Computers,1165.65,1000.0,UNSTABLE
Computers_Item_116,Computers,7866.83,5365.63,UNSTABLE
Computers_Item_117,Computers,25331.29,72957.75,OK
Computers_Item_118,Computers,1013.33,840.63,UNSTABLE
Computers_Item_119,Computers,180.06,158.11,UNSTABLE
Computers_Item_120,Computers,256.97,247.45,UNSTABLE
Computers_Item_121,Computers,106.32,28.87,UNSTABLE
Computers_Item_122,Computers,20539.93,4254.02,UNSTABLE
Computers_Item_123,Computers,4191.99,2532.46,UNSTABLE
Computers_Item_124,Computers,2453.7,3480.18,OK
Computers_Item_125,Computers,2784.57,4629.97,OK
Computers_Item_126,Computers,23313.91,12436.51,UNSTABLE
Computers_Item_127,Computers,1363.17,2798.81,OK
Computers_Item_128,Computers,17554.14,15184.75,UNSTABLE
Computers_Item_129,Computers,136206.05,147541.52,OK
Computers_Item_130,Computers,4015.91,4281.74,OK
Computers_Item_131,Computers,4586.37,7788.88,OK
Computers_Item_132,Computers,5282.6,4411.35,UNSTABLE
Computers_Item_133,Computers,4913.41,4163.33,UNSTABLE
Computers_Item_134,Computers,373.91,395.81,OK
Computers_Item_135,Computers,8738.56,6137.32,UNSTABLE
Computers_Item_136,Computers,8161.06,8924.5,OK
Computers_Item_137,Computers,610.35,619.14,OK
Computers_Item_138,Computers,4338.17,816.5,UNSTABLE
Computers_Item_139,Computers,2916.34,2397.57,UNSTABLE
Computers_Item_140,Computers,2204.24,2144.37,UNSTABLE
Computers_Item_141,Computers,3642.3,5363.77,OK
Computers_Item_142,Computers,2823.01,3573.28,OK
Computers_Item_143,Computers,12453.96,13159.28,OK
Computers_Item_144,Computers,2072.45,912.87,UNSTABLE
Computers_Item_146,Computers,24566.72,22678.77,UNSTABLE
Computers_Item_147,Computers,1815.33,2375.57,OK
Computers_Item_148,Computers,1333.93,781.02,UNSTABLE
Computers_Item_149,Computers,15390.91,11895.38,UNSTABLE
Computers_Item_150,Computers,2721.0,1581.14,UNSTABLE
Computers_Item_151,Computers,5009.71,9073.77,OK
Computers_Item_152,Computers,630.22,895.36,OK
Computers_Item_153,Computers,17020.49,14272.35,UNSTABLE
Computers_Item_154,Computers,2483.74,4471.95,OK
