date,product_category,units_sold,day_of_week,week_of_year,month,year,is_weekend,is_holiday,holiday_name,is_festival,festival_name
2016-12-10,furniture_decor,0.0,5,49,12,2016,1,0,No_Holiday,0,None
2016-12-11,furniture_decor,0.0,6,49,12,2016,1,0,No_Holiday,0,None
2016-12-12,furniture_decor,0.0,0,50,12,2016,0,0,No_Holiday,0,None
2016-12-13,furniture_decor,0.0,1,50,12,2016,0,0,No_Holiday,0,None
2016-12-14,furniture_decor,0.0,2,50,12,2016,0,0,No_Holiday,0,None
2016-12-15,furniture_decor,0.0,3,50,12,2016,0,0,No_Holiday,0,None
2016-12-16,furniture_decor,0.0,4,50,12,2016,0,0,No_Holiday,0,None
2016-12-17,furniture_decor,0.0,5,50,12,2016,1,0,No_Holiday,0,None
2016-12-18,furniture_decor,0.0,6,50,12,2016,1,0,No_Holiday,0,None
2016-12-19,furniture_decor,0.0,0,51,12,2016,0,0,No_Holiday,0,None
2016-12-20,furniture_decor,0.0,1,51,12,2016,0,0,No_Holiday,0,None
2016-12-21,furniture_decor,0.0,2,51,12,2016,0,0,No_Holiday,0,None
2016-12-22,furniture_decor,0.0,3,51,12,2016,0,0,No_Holiday,0,None
2016-12-23,furniture_decor,0.0,4,51,12,2016,0,0,No_Holiday,0,None
2016-12-24,furniture_decor,0.0,5,51,12,2016,1,0,No_Holiday,0,None
2016-12-25,furniture_decor,0.0,6,51,12,2016,1,0,No_Holiday,0,None
2016-12-26,furniture_decor,0.0,0,52,12,2016,0,0,No_Holiday,0,None
2016-12-27,furniture_decor,0.0,1,52,12,2016,0,0,No_Holiday,0,None
2016-12-28,furniture_decor,0.0,2,52,12,2016,0,0,No_Holiday,0,None
2016-12-29,furniture_decor,0.0,3,52,12,2016,0,0,No_Holiday,0,None
2016-12-30,furniture_decor,0.0,4,52,12,2016,0,0,No_Holiday,0,None
2016-12-31,furniture_decor,0.0,5,52,12,2016,1,0,No_Holiday,0,None
2017-01-01,furniture_decor,0.0,6,52,1,2017,1,0,No_Holiday,1,New_Year
2017-01-02,furniture_decor,0.0,0,1,1,2017,0,0,No_Holiday,0,None
2017-01-03,furniture_decor,0.0,1,1,1,2017,0,0,No_Holiday,0,None
2017-01-04,furniture_decor,0.0,2,1,1,2017,0,0,No_Holiday,0,None
2017-01-05,furniture_decor,0.0,3,1,1,2017,0,0,No_Holiday,0,None
2017-01-06,furniture_decor,0.0,4,1,1,2017,0,0,No_Holiday,0,None
2017-01-07,furniture_decor,1.0,5,1,1,2017,1,0,No_Holiday,0,None
2017-01-08,furniture_decor,0.0,6,1,1,2017,1,0,No_Holiday,0,None
2017-01-09,furniture_decor,2.0,0,2,1,2017,0,0,No_Holiday,0,None
2017-01-10,furniture_decor,1.0,1,2,1,2017,0,0,No_Holiday,0,None
2017-01-11,furniture_decor,1.0,2,2,1,2017,0,0,No_Holiday,0,None
2017-01-12,furniture_decor,5.0,3,2,1,2017,0,0,No_Holiday,0,None
2017-01-13,furniture_decor,2.0,4,2,1,2017,0,0,No_Holiday,0,None
2017-01-14,furniture_decor,9.0,5,2,1,2017,1,0,No_Holiday,0,None
2017-01-15,furniture_decor,11.0,6,2,1,2017,1,0,No_Holiday,0,None
2017-01-16,furniture_decor,5.0,0,3,1,2017,0,0,No_Holiday,0,None
2017-01-17,furniture_decor,7.0,1,3,1,2017,0,0,No_Holiday,0,None
2017-01-18,furniture_decor,7.0,2,3,1,2017,0,0,No_Holiday,0,None
2017-01-19,furniture_decor,13.0,3,3,1,2017,0,0,No_Holiday,0,None
2017-01-20,furniture_decor,11.0,4,3,1,2017,0,0,No_Holiday,0,None
2017-01-21,furniture_decor,16.0,5,3,1,2017,1,0,No_Holiday,0,None
2017-01-22,furniture_decor,9.0,6,3,1,2017,1,0,No_Holiday,0,None
2017-01-23,furniture_decor,12.0,0,4,1,2017,0,0,No_Holiday,0,None
2017-01-24,furniture_decor,5.0,1,4,1,2017,0,0,No_Holiday,0,None
2017-01-25,furniture_decor,7.0,2,4,1,2017,0,0,No_Holiday,0,None
2017-01-26,furniture_decor,14.0,3,4,1,2017,0,0,No_Holiday,0,None
2017-01-27,furniture_decor,9.0,4,4,1,2017,0,0,No_Holiday,0,None
2017-01-28,furniture_decor,2.0,5,4,1,2017,1,0,No_Holiday,0,None
2017-01-29,furniture_decor,7.0,6,4,1,2017,1,0,No_Holiday,0,None
2017-01-30,furniture_decor,6.0,0,5,1,2017,0,0,No_Holiday,0,None
2017-01-31,furniture_decor,15.0,1,5,1,2017,0,0,No_Holiday,0,None
2017-02-01,furniture_decor,7.0,2,5,2,2017,0,0,No_Holiday,0,None
2017-02-02,furniture_decor,9.0,3,5,2,2017,0,0,No_Holiday,0,None
2017-02-03,furniture_decor,9.0,4,5,2,2017,0,0,No_Holiday,0,None
2017-02-04,furniture_decor,8.0,5,5,2,2017,1,0,No_Holiday,0,None
2017-02-05,furniture_decor,15.0,6,5,2,2017,1,0,No_Holiday,0,None
2017-02-06,furniture_decor,8.0,0,6,2,2017,0,0,No_Holiday,0,None
2017-02-07,furniture_decor,13.0,1,6,2,2017,0,0,No_Holiday,0,None
2017-02-08,furniture_decor,9.0,2,6,2,2017,0,0,No_Holiday,0,None
2017-02-09,furniture_decor,8.0,3,6,2,2017,0,0,No_Holiday,0,None
2017-02-10,furniture_decor,6.0,4,6,2,2017,0,0,No_Holiday,0,None
2017-02-11,furniture_decor,9.0,5,6,2,2017,1,0,No_Holiday,0,None
2017-02-12,furniture_decor,5.0,6,6,2,2017,1,0,No_Holiday,0,None
2017-02-13,furniture_decor,12.0,0,7,2,2017,0,0,No_Holiday,0,None
2017-02-14,furniture_decor,10.0,1,7,2,2017,0,0,No_Holiday,0,None
2017-02-15,furniture_decor,12.0,2,7,2,2017,0,0,No_Holiday,0,None
2017-02-16,furniture_decor,8.0,3,7,2,2017,0,0,No_Holiday,0,None
2017-02-17,furniture_decor,9.0,4,7,2,2017,0,0,No_Holiday,0,None
2017-02-18,furniture_decor,5.0,5,7,2,2017,1,0,No_Holiday,0,None
2017-02-19,furniture_decor,7.0,6,7,2,2017,1,0,No_Holiday,0,None
2017-02-20,furniture_decor,8.0,0,8,2,2017,0,0,No_Holiday,0,None
2017-02-21,furniture_decor,4.0,1,8,2,2017,0,0,No_Holiday,0,None
2017-02-22,furniture_decor,14.0,2,8,2,2017,0,0,No_Holiday,0,None
2017-02-23,furniture_decor,12.0,3,8,2,2017,0,0,No_Holiday,0,None
2017-02-24,furniture_decor,6.0,4,8,2,2017,0,0,No_Holiday,0,None
2017-02-25,furniture_decor,11.0,5,8,2,2017,1,0,No_Holiday,0,None
2017-02-26,furniture_decor,13.0,6,8,2,2017,1,0,No_Holiday,0,None
2017-02-27,furniture_decor,12.0,0,9,2,2017,0,0,No_Holiday,1,Carnival
2017-02-28,furniture_decor,8.0,1,9,2,2017,0,0,No_Holiday,0,None
2017-03-01,furniture_decor,18.0,2,9,3,2017,0,0,No_Holiday,0,None
2017-03-02,furniture_decor,15.0,3,9,3,2017,0,0,No_Holiday,0,None
2017-03-03,furniture_decor,18.0,4,9,3,2017,0,0,No_Holiday,0,None
2017-03-04,furniture_decor,18.0,5,9,3,2017,1,0,No_Holiday,0,None
2017-03-05,furniture_decor,14.0,6,9,3,2017,1,0,No_Holiday,0,None
2017-03-06,furniture_decor,19.0,0,10,3,2017,0,0,No_Holiday,0,None
2017-03-07,furniture_decor,7.0,1,10,3,2017,0,0,No_Holiday,0,None
2017-03-08,furniture_decor,7.0,2,10,3,2017,0,0,No_Holiday,0,None
2017-03-09,furniture_decor,16.0,3,10,3,2017,0,0,No_Holiday,0,None
2017-03-10,furniture_decor,10.0,4,10,3,2017,0,0,No_Holiday,0,None
2017-03-11,furniture_decor,2.0,5,10,3,2017,1,0,No_Holiday,0,None
2017-03-12,furniture_decor,8.0,6,10,3,2017,1,0,No_Holiday,0,None
2017-03-13,furniture_decor,15.0,0,11,3,2017,0,0,No_Holiday,0,None
2017-03-14,furniture_decor,11.0,1,11,3,2017,0,0,No_Holiday,0,None
2017-03-15,furniture_decor,10.0,2,11,3,2017,0,0,No_Holiday,0,None
2017-03-16,furniture_decor,7.0,3,11,3,2017,0,0,No_Holiday,0,None
2017-03-17,furniture_decor,13.0,4,11,3,2017,0,0,No_Holiday,0,None
2017-03-18,furniture_decor,4.0,5,11,3,2017,1,0,No_Holiday,0,None
2017-03-19,furniture_decor,9.0,6,11,3,2017,1,0,No_Holiday,0,None
2017-03-20,furniture_decor,9.0,0,12,3,2017,0,0,No_Holiday,0,None
2017-03-21,furniture_decor,9.0,1,12,3,2017,0,0,No_Holiday,0,None
2017-03-22,furniture_decor,11.0,2,12,3,2017,0,0,No_Holiday,0,None
2017-03-23,furniture_decor,8.0,3,12,3,2017,0,0,No_Holiday,0,None
2017-03-24,furniture_decor,6.0,4,12,3,2017,0,0,No_Holiday,0,None
2017-03-25,furniture_decor,11.0,5,12,3,2017,1,0,No_Holiday,0,None
2017-03-26,furniture_decor,7.0,6,12,3,2017,1,0,No_Holiday,0,None
2017-03-27,furniture_decor,12.0,0,13,3,2017,0,0,No_Holiday,0,None
2017-03-28,furniture_decor,7.0,1,13,3,2017,0,0,No_Holiday,0,None
2017-03-29,furniture_decor,7.0,2,13,3,2017,0,0,No_Holiday,0,None
2017-03-30,furniture_decor,5.0,3,13,3,2017,0,0,No_Holiday,0,None
2017-03-31,furniture_decor,2.0,4,13,3,2017,0,0,No_Holiday,0,None
2017-04-01,furniture_decor,4.0,5,13,4,2017,1,0,No_Holiday,0,None
2017-04-02,furniture_decor,5.0,6,13,4,2017,1,0,No_Holiday,0,None
2017-04-03,furniture_decor,7.0,0,14,4,2017,0,0,No_Holiday,0,None
2017-04-04,furniture_decor,8.0,1,14,4,2017,0,0,No_Holiday,0,None
2017-04-05,furniture_decor,8.0,2,14,4,2017,0,0,No_Holiday,0,None
2017-04-06,furniture_decor,5.0,3,14,4,2017,0,0,No_Holiday,0,None
2017-04-07,furniture_decor,4.0,4,14,4,2017,0,0,No_Holiday,0,None
2017-04-08,furniture_decor,6.0,5,14,4,2017,1,0,No_Holiday,0,None
2017-04-09,furniture_decor,7.0,6,14,4,2017,1,0,No_Holiday,0,None
2017-04-10,furniture_decor,11.0,0,15,4,2017,0,0,No_Holiday,0,None
2017-04-11,furniture_decor,5.0,1,15,4,2017,0,0,No_Holiday,0,None
2017-04-12,furniture_decor,0.0,2,15,4,2017,0,0,No_Holiday,0,None
2017-04-13,furniture_decor,3.0,3,15,4,2017,0,0,No_Holiday,0,None
2017-04-14,furniture_decor,4.0,4,15,4,2017,0,0,No_Holiday,0,None
2017-04-15,furniture_decor,2.0,5,15,4,2017,1,0,No_Holiday,0,None
2017-04-16,furniture_decor,4.0,6,15,4,2017,1,0,No_Holiday,0,None
2017-04-17,furniture_decor,5.0,0,16,4,2017,0,0,No_Holiday,0,None
2017-04-18,furniture_decor,3.0,1,16,4,2017,0,0,No_Holiday,0,None
2017-04-19,furniture_decor,11.0,2,16,4,2017,0,0,No_Holiday,0,None
2017-04-20,furniture_decor,10.0,3,16,4,2017,0,0,No_Holiday,0,None
2017-04-21,furniture_decor,14.0,4,16,4,2017,0,0,No_Holiday,0,None
2017-04-22,furniture_decor,8.0,5,16,4,2017,1,0,No_Holiday,0,None
2017-04-23,furniture_decor,3.0,6,16,4,2017,1,0,No_Holiday,0,None
2017-04-24,furniture_decor,12.0,0,17,4,2017,0,0,No_Holiday,0,None
2017-04-25,furniture_decor,9.0,1,17,4,2017,0,0,No_Holiday,0,None
2017-04-26,furniture_decor,7.0,2,17,4,2017,0,0,No_Holiday,0,None
2017-04-27,furniture_decor,2.0,3,17,4,2017,0,0,No_Holiday,0,None
2017-04-28,furniture_decor,9.0,4,17,4,2017,0,0,No_Holiday,0,None
2017-04-29,furniture_decor,6.0,5,17,4,2017,1,0,No_Holiday,0,None
2017-04-30,furniture_decor,9.0,6,17,4,2017,1,0,No_Holiday,0,None
2017-05-01,furniture_decor,12.0,0,18,5,2017,0,0,No_Holiday,0,None
2017-05-02,furniture_decor,6.0,1,18,5,2017,0,0,No_Holiday,0,None
2017-05-03,furniture_decor,7.0,2,18,5,2017,0,0,No_Holiday,0,None
2017-05-04,furniture_decor,5.0,3,18,5,2017,0,0,No_Holiday,0,None
2017-05-05,furniture_decor,9.0,4,18,5,2017,0,0,No_Holiday,0,None
2017-05-06,furniture_decor,10.0,5,18,5,2017,1,0,No_Holiday,0,None
2017-05-07,furniture_decor,11.0,6,18,5,2017,1,0,No_Holiday,0,None
2017-05-08,furniture_decor,11.0,0,19,5,2017,0,0,No_Holiday,0,None
2017-05-09,furniture_decor,5.0,1,19,5,2017,0,0,No_Holiday,0,None
2017-05-10,furniture_decor,4.0,2,19,5,2017,0,0,No_Holiday,0,None
2017-05-11,furniture_decor,8.0,3,19,5,2017,0,0,No_Holiday,0,None
2017-05-12,furniture_decor,11.0,4,19,5,2017,0,0,No_Holiday,0,None
2017-05-13,furniture_decor,12.0,5,19,5,2017,1,0,No_Holiday,0,None
2017-05-14,furniture_decor,7.0,6,19,5,2017,1,0,No_Holiday,0,None
2017-05-15,furniture_decor,17.0,0,20,5,2017,0,0,No_Holiday,0,None
2017-05-16,furniture_decor,8.0,1,20,5,2017,0,0,No_Holiday,0,None
2017-05-17,furniture_decor,13.0,2,20,5,2017,0,0,No_Holiday,0,None
2017-05-18,furniture_decor,5.0,3,20,5,2017,0,0,No_Holiday,0,None
2017-05-19,furniture_decor,21.0,4,20,5,2017,0,0,No_Holiday,0,None
2017-05-20,furniture_decor,3.0,5,20,5,2017,1,0,No_Holiday,0,None
2017-05-21,furniture_decor,8.0,6,20,5,2017,1,0,No_Holiday,0,None
2017-05-22,furniture_decor,9.0,0,21,5,2017,0,0,No_Holiday,0,None
2017-05-23,furniture_decor,12.0,1,21,5,2017,0,0,No_Holiday,0,None
2017-05-24,furniture_decor,7.0,2,21,5,2017,0,0,No_Holiday,0,None
2017-05-25,furniture_decor,5.0,3,21,5,2017,0,0,No_Holiday,0,None
2017-05-26,furniture_decor,6.0,4,21,5,2017,0,0,No_Holiday,0,None
2017-05-27,furniture_decor,4.0,5,21,5,2017,1,0,No_Holiday,0,None
2017-05-28,furniture_decor,6.0,6,21,5,2017,1,0,No_Holiday,0,None
2017-05-29,furniture_decor,12.0,0,22,5,2017,0,0,No_Holiday,0,None
2017-05-30,furniture_decor,12.0,1,22,5,2017,0,0,No_Holiday,0,None
2017-05-31,furniture_decor,5.0,2,22,5,2017,0,0,No_Holiday,0,None
2017-06-01,furniture_decor,6.0,3,22,6,2017,0,0,No_Holiday,0,None
2017-06-02,furniture_decor,6.0,4,22,6,2017,0,0,No_Holiday,0,None
2017-06-03,furniture_decor,6.0,5,22,6,2017,1,0,No_Holiday,0,None
2017-06-04,furniture_decor,9.0,6,22,6,2017,1,0,No_Holiday,0,None
2017-06-05,furniture_decor,14.0,0,23,6,2017,0,0,No_Holiday,0,None
2017-06-06,furniture_decor,10.0,1,23,6,2017,0,0,No_Holiday,0,None
2017-06-07,furniture_decor,3.0,2,23,6,2017,0,0,No_Holiday,0,None
2017-06-08,furniture_decor,2.0,3,23,6,2017,0,0,No_Holiday,0,None
2017-06-09,furniture_decor,25.0,4,23,6,2017,0,0,No_Holiday,0,None
2017-06-10,furniture_decor,3.0,5,23,6,2017,1,0,No_Holiday,0,None
2017-06-11,furniture_decor,6.0,6,23,6,2017,1,0,No_Holiday,0,None
2017-06-12,furniture_decor,4.0,0,24,6,2017,0,0,No_Holiday,0,None
2017-06-13,furniture_decor,15.0,1,24,6,2017,0,0,No_Holiday,0,None
2017-06-14,furniture_decor,9.0,2,24,6,2017,0,0,No_Holiday,0,None
2017-06-15,furniture_decor,4.0,3,24,6,2017,0,0,No_Holiday,0,None
2017-06-16,furniture_decor,2.0,4,24,6,2017,0,0,No_Holiday,0,None
2017-06-17,furniture_decor,3.0,5,24,6,2017,1,0,No_Holiday,0,None
2017-06-18,furniture_decor,5.0,6,24,6,2017,1,0,No_Holiday,0,None
2017-06-19,furniture_decor,14.0,0,25,6,2017,0,0,No_Holiday,0,None
2017-06-20,furniture_decor,13.0,1,25,6,2017,0,0,No_Holiday,0,None
2017-06-21,furniture_decor,1.0,2,25,6,2017,0,0,No_Holiday,0,None
2017-06-22,furniture_decor,8.0,3,25,6,2017,0,0,No_Holiday,0,None
2017-06-23,furniture_decor,5.0,4,25,6,2017,0,0,No_Holiday,0,None
2017-06-24,furniture_decor,5.0,5,25,6,2017,1,0,No_Holiday,0,None
2017-06-25,furniture_decor,10.0,6,25,6,2017,1,0,No_Holiday,0,None
2017-06-26,furniture_decor,4.0,0,26,6,2017,0,0,No_Holiday,0,None
2017-06-27,furniture_decor,8.0,1,26,6,2017,0,0,No_Holiday,0,None
2017-06-28,furniture_decor,13.0,2,26,6,2017,0,0,No_Holiday,0,None
2017-06-29,furniture_decor,9.0,3,26,6,2017,0,0,No_Holiday,0,None
2017-06-30,furniture_decor,8.0,4,26,6,2017,0,0,No_Holiday,0,None
2017-07-01,furniture_decor,9.0,5,26,7,2017,1,0,No_Holiday,0,None
2017-07-02,furniture_decor,13.0,6,26,7,2017,1,0,No_Holiday,0,None
2017-07-03,furniture_decor,12.0,0,27,7,2017,0,0,No_Holiday,0,None
2017-07-04,furniture_decor,11.0,1,27,7,2017,0,0,No_Holiday,0,None
2017-07-05,furniture_decor,15.0,2,27,7,2017,0,0,No_Holiday,0,None
2017-07-06,furniture_decor,7.0,3,27,7,2017,0,0,No_Holiday,0,None
2017-07-07,furniture_decor,10.0,4,27,7,2017,0,0,No_Holiday,0,None
2017-07-08,furniture_decor,8.0,5,27,7,2017,1,0,No_Holiday,0,None
2017-07-09,furniture_decor,12.0,6,27,7,2017,1,0,No_Holiday,0,None
2017-07-10,furniture_decor,7.0,0,28,7,2017,0,0,No_Holiday,0,None
2017-07-11,furniture_decor,17.0,1,28,7,2017,0,0,No_Holiday,0,None
2017-07-12,furniture_decor,11.0,2,28,7,2017,0,0,No_Holiday,0,None
2017-07-13,furniture_decor,8.0,3,28,7,2017,0,0,No_Holiday,0,None
2017-07-14,furniture_decor,5.0,4,28,7,2017,0,0,No_Holiday,0,None
2017-07-15,furniture_decor,10.0,5,28,7,2017,1,0,No_Holiday,0,None
2017-07-16,furniture_decor,8.0,6,28,7,2017,1,0,No_Holiday,0,None
2017-07-17,furniture_decor,14.0,0,29,7,2017,0,0,No_Holiday,0,None
2017-07-18,furniture_decor,12.0,1,29,7,2017,0,0,No_Holiday,0,None
2017-07-19,furniture_decor,6.0,2,29,7,2017,0,0,No_Holiday,0,None
2017-07-20,furniture_decor,9.0,3,29,7,2017,0,0,No_Holiday,0,None
2017-07-21,furniture_decor,4.0,4,29,7,2017,0,0,No_Holiday,0,None
2017-07-22,furniture_decor,7.0,5,29,7,2017,1,0,No_Holiday,0,None
2017-07-23,furniture_decor,6.0,6,29,7,2017,1,0,No_Holiday,0,None
2017-07-24,furniture_decor,8.0,0,30,7,2017,0,0,No_Holiday,0,None
2017-07-25,furniture_decor,7.0,1,30,7,2017,0,0,No_Holiday,0,None
2017-07-26,furniture_decor,11.0,2,30,7,2017,0,0,No_Holiday,0,None
2017-07-27,furniture_decor,9.0,3,30,7,2017,0,0,No_Holiday,0,None
2017-07-28,furniture_decor,16.0,4,30,7,2017,0,0,No_Holiday,0,None
2017-07-29,furniture_decor,13.0,5,30,7,2017,1,0,No_Holiday,0,None
2017-07-30,furniture_decor,17.0,6,30,7,2017,1,0,No_Holiday,0,None
2017-07-31,furniture_decor,12.0,0,31,7,2017,0,0,No_Holiday,0,None
2017-08-01,furniture_decor,15.0,1,31,8,2017,0,0,No_Holiday,0,None
2017-08-02,furniture_decor,10.0,2,31,8,2017,0,0,No_Holiday,0,None
2017-08-03,furniture_decor,19.0,3,31,8,2017,0,0,No_Holiday,0,None
2017-08-04,furniture_decor,15.0,4,31,8,2017,0,0,No_Holiday,0,None
2017-08-05,furniture_decor,9.0,5,31,8,2017,1,0,No_Holiday,0,None
2017-08-06,furniture_decor,21.0,6,31,8,2017,1,0,No_Holiday,0,None
2017-08-07,furniture_decor,17.0,0,32,8,2017,0,0,No_Holiday,0,None
2017-08-08,furniture_decor,13.0,1,32,8,2017,0,0,No_Holiday,0,None
2017-08-09,furniture_decor,10.0,2,32,8,2017,0,0,No_Holiday,0,None
2017-08-10,furniture_decor,10.0,3,32,8,2017,0,0,No_Holiday,0,None
2017-08-11,furniture_decor,13.0,4,32,8,2017,0,0,No_Holiday,0,None
2017-08-12,furniture_decor,9.0,5,32,8,2017,1,0,No_Holiday,0,None
2017-08-13,furniture_decor,5.0,6,32,8,2017,1,0,No_Holiday,0,None
2017-08-14,furniture_decor,15.0,0,33,8,2017,0,0,No_Holiday,0,None
2017-08-15,furniture_decor,18.0,1,33,8,2017,0,0,No_Holiday,0,None
2017-08-16,furniture_decor,13.0,2,33,8,2017,0,0,No_Holiday,0,None
2017-08-17,furniture_decor,11.0,3,33,8,2017,0,0,No_Holiday,0,None
2017-08-18,furniture_decor,11.0,4,33,8,2017,0,0,No_Holiday,0,None
2017-08-19,furniture_decor,10.0,5,33,8,2017,1,0,No_Holiday,0,None
2017-08-20,furniture_decor,20.0,6,33,8,2017,1,0,No_Holiday,0,None
2017-08-21,furniture_decor,22.0,0,34,8,2017,0,0,No_Holiday,0,None
2017-08-22,furniture_decor,20.0,1,34,8,2017,0,0,No_Holiday,0,None
2017-08-23,furniture_decor,20.0,2,34,8,2017,0,0,No_Holiday,0,None
2017-08-24,furniture_decor,11.0,3,34,8,2017,0,0,No_Holiday,0,None
2017-08-25,furniture_decor,10.0,4,34,8,2017,0,0,No_Holiday,0,None
2017-08-26,furniture_decor,8.0,5,34,8,2017,1,0,No_Holiday,0,None
2017-08-27,furniture_decor,14.0,6,34,8,2017,1,0,No_Holiday,0,None
2017-08-28,furniture_decor,15.0,0,35,8,2017,0,0,No_Holiday,0,None
2017-08-29,furniture_decor,20.0,1,35,8,2017,0,0,No_Holiday,0,None
2017-08-30,furniture_decor,11.0,2,35,8,2017,0,0,No_Holiday,0,None
2017-08-31,furniture_decor,11.0,3,35,8,2017,0,0,No_Holiday,0,None
2017-09-01,furniture_decor,25.0,4,35,9,2017,0,0,No_Holiday,0,None
2017-09-02,furniture_decor,9.0,5,35,9,2017,1,0,No_Holiday,0,None
2017-09-03,furniture_decor,5.0,6,35,9,2017,1,0,No_Holiday,0,None
2017-09-04,furniture_decor,14.0,0,36,9,2017,0,0,No_Holiday,0,None
2017-09-05,furniture_decor,12.0,1,36,9,2017,0,0,No_Holiday,0,None
2017-09-06,furniture_decor,12.0,2,36,9,2017,0,0,No_Holiday,0,None
2017-09-07,furniture_decor,12.0,3,36,9,2017,0,0,No_Holiday,0,None
2017-09-08,furniture_decor,8.0,4,36,9,2017,0,0,No_Holiday,0,None
2017-09-09,furniture_decor,17.0,5,36,9,2017,1,0,No_Holiday,0,None
2017-09-10,furniture_decor,10.0,6,36,9,2017,1,0,No_Holiday,0,None
2017-09-11,furniture_decor,12.0,0,37,9,2017,0,0,No_Holiday,0,None
2017-09-12,furniture_decor,17.0,1,37,9,2017,0,0,No_Holiday,0,None
2017-09-13,furniture_decor,8.0,2,37,9,2017,0,0,No_Holiday,0,None
2017-09-14,furniture_decor,16.0,3,37,9,2017,0,0,No_Holiday,0,None
2017-09-15,furniture_decor,8.0,4,37,9,2017,0,0,No_Holiday,0,None
2017-09-16,furniture_decor,6.0,5,37,9,2017,1,0,No_Holiday,0,None
2017-09-17,furniture_decor,9.0,6,37,9,2017,1,0,No_Holiday,0,None
2017-09-18,furniture_decor,8.0,0,38,9,2017,0,0,No_Holiday,0,None
2017-09-19,furniture_decor,17.0,1,38,9,2017,0,0,No_Holiday,0,None
2017-09-20,furniture_decor,20.0,2,38,9,2017,0,0,No_Holiday,0,None
2017-09-21,furniture_decor,17.0,3,38,9,2017,0,0,No_Holiday,0,None
2017-09-22,furniture_decor,8.0,4,38,9,2017,0,0,No_Holiday,0,None
2017-09-23,furniture_decor,10.0,5,38,9,2017,1,0,No_Holiday,0,None
2017-09-24,furniture_decor,8.0,6,38,9,2017,1,0,No_Holiday,0,None
2017-09-25,furniture_decor,12.0,0,39,9,2017,0,0,No_Holiday,0,None
2017-09-26,furniture_decor,18.0,1,39,9,2017,0,0,No_Holiday,0,None
2017-09-27,furniture_decor,9.0,2,39,9,2017,0,0,No_Holiday,0,None
2017-09-28,furniture_decor,6.0,3,39,9,2017,0,0,No_Holiday,0,None
2017-09-29,furniture_decor,4.0,4,39,9,2017,0,0,No_Holiday,0,None
2017-09-30,furniture_decor,6.0,5,39,9,2017,1,0,No_Holiday,0,None
2017-10-01,furniture_decor,8.0,6,39,10,2017,1,0,No_Holiday,0,None
2017-10-02,furniture_decor,4.0,0,40,10,2017,0,0,No_Holiday,0,None
2017-10-03,furniture_decor,17.0,1,40,10,2017,0,0,No_Holiday,0,None
2017-10-04,furniture_decor,10.0,2,40,10,2017,0,0,No_Holiday,0,None
2017-10-05,furniture_decor,9.0,3,40,10,2017,0,0,No_Holiday,0,None
2017-10-06,furniture_decor,9.0,4,40,10,2017,0,0,No_Holiday,0,None
2017-10-07,furniture_decor,9.0,5,40,10,2017,1,0,No_Holiday,0,None
2017-10-08,furniture_decor,9.0,6,40,10,2017,1,0,No_Holiday,0,None
2017-10-09,furniture_decor,10.0,0,41,10,2017,0,0,No_Holiday,0,None
2017-10-10,furniture_decor,9.0,1,41,10,2017,0,0,No_Holiday,0,None
2017-10-11,furniture_decor,11.0,2,41,10,2017,0,0,No_Holiday,0,None
2017-10-12,furniture_decor,10.0,3,41,10,2017,0,0,No_Holiday,0,None
2017-10-13,furniture_decor,10.0,4,41,10,2017,0,0,No_Holiday,0,None
2017-10-14,furniture_decor,18.0,5,41,10,2017,1,0,No_Holiday,0,None
2017-10-15,furniture_decor,8.0,6,41,10,2017,1,0,No_Holiday,0,None
2017-10-16,furniture_decor,18.0,0,42,10,2017,0,0,No_Holiday,0,None
2017-10-17,furniture_decor,22.0,1,42,10,2017,0,0,No_Holiday,0,None
2017-10-18,furniture_decor,17.0,2,42,10,2017,0,0,No_Holiday,0,None
2017-10-19,furniture_decor,10.0,3,42,10,2017,0,0,No_Holiday,0,None
2017-10-20,furniture_decor,9.0,4,42,10,2017,0,0,No_Holiday,0,None
2017-10-21,furniture_decor,9.0,5,42,10,2017,1,0,No_Holiday,0,None
2017-10-22,furniture_decor,15.0,6,42,10,2017,1,0,No_Holiday,0,None
2017-10-23,furniture_decor,19.0,0,43,10,2017,0,0,No_Holiday,0,None
2017-10-24,furniture_decor,11.0,1,43,10,2017,0,0,No_Holiday,0,None
2017-10-25,furniture_decor,7.0,2,43,10,2017,0,0,No_Holiday,0,None
2017-10-26,furniture_decor,16.0,3,43,10,2017,0,0,No_Holiday,0,None
2017-10-27,furniture_decor,14.0,4,43,10,2017,0,0,No_Holiday,0,None
2017-10-28,furniture_decor,7.0,5,43,10,2017,1,0,No_Holiday,0,None
2017-10-29,furniture_decor,21.0,6,43,10,2017,1,0,No_Holiday,0,None
2017-10-30,furniture_decor,13.0,0,44,10,2017,0,0,No_Holiday,0,None
2017-10-31,furniture_decor,16.0,1,44,10,2017,0,0,No_Holiday,0,None
2017-11-01,furniture_decor,3.0,2,44,11,2017,0,0,No_Holiday,0,None
2017-11-02,furniture_decor,10.0,3,44,11,2017,0,0,No_Holiday,0,None
2017-11-03,furniture_decor,11.0,4,44,11,2017,0,0,No_Holiday,0,None
2017-11-04,furniture_decor,6.0,5,44,11,2017,1,0,No_Holiday,0,None
2017-11-05,furniture_decor,11.0,6,44,11,2017,1,0,No_Holiday,0,None
